MAX MIN 1 GE Simp 4,MIN MAX 1 GE Simp 4,Month of Data Escala de Tempo 1 GE Simp 4,Data Escala de Tempo 1 GE Simp 4,dsc_estado,id_subsistema,nom_tipousinasite,nom_usina 2,Período Exibido GE,Selecione Tipo de GE Simp 4
7/6/2013 12:00:00 AM,6/26/2013 12:00:00 AM,July 2013,7/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1761.82115591
6/6/2013 12:00:00 AM,5/27/2013 12:00:00 AM,June 2013,6/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1880.40484722
5/6/2013 12:00:00 AM,4/26/2013 12:00:00 AM,May 2013,5/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,730.7098387
4/6/2013 12:00:00 AM,3/27/2013 12:00:00 AM,April 2013,4/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1632.93349999
3/6/2013 12:00:00 AM,2/24/2013 12:00:00 AM,March 2013,3/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1730.67551074
2/6/2013 12:00:00 AM,1/27/2013 12:00:00 AM,February 2013,2/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1332.42278273
1/6/2013 12:00:00 AM,12/27/2012 12:00:00 AM,January 2013,1/1/2013 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1401.68641128
12/6/2012 12:00:00 AM,11/26/2012 12:00:00 AM,December 2012,12/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1869.37065859
11/6/2012 12:00:00 AM,10/27/2012 12:00:00 AM,November 2012,11/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1988.53022222
10/6/2012 12:00:00 AM,9/26/2012 12:00:00 AM,October 2012,10/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1988.70699099
9/6/2012 12:00:00 AM,8/27/2012 12:00:00 AM,September 2012,9/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1949.8719861
8/6/2012 12:00:00 AM,7/27/2012 12:00:00 AM,August 2012,8/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1977.27827956
7/6/2012 12:00:00 AM,6/26/2012 12:00:00 AM,July 2012,7/1/2012 12:00:00 AM,RIO DE JANEIRO,Sudeste/Centro-Oeste,Nuclear,*,2,1985.99061827
